Strategy,Seed,Avg_KL_Divergence,Avg_TVD,Avg_MAE,Avg_Hellinger,Avg_RMSE,Avg_Weighted_KL,Avg_Weighted_Hellinger,Avg_Weighted_TVD,Inf_LogLoss,Inf_Hellinger,Inf_KL,Inf_Accuracy,Dec_Regret,Dec_Acc,JSON_AvgAbsDiff,JSON_AvgTVD,Avg_Time_Sec
LLM Baseline,2,0.33291408408362066,0.2914924097106759,0.2500379566314106,0.2894373213338119,0.26072530763866586,0.3680361534765768,0.31764863133635296,0.3136514799605134,0.6663894363464316,0.441173761455032,0.5541073161462392,0.582,8.453738143627719,0.342,0.07464786895471397,0.09564258209822726,35.85197186470032
Baseline MLE,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08921846336329466,0.0,0.0,0.974,0.0,1.0,0.11743343185829418,0.15046158456843942,0.008663177490234375
Random Guess,3,0.5168236102891566,0.3767966695522896,0.31937479624651016,0.3438621458205252,0.33390182781188377,0.5823150344390992,0.3705118921420048,0.3954921805157337,0.7901679333050927,0.4593631768334895,0.7021177838957101,0.494,9.041348544436428,0.342,0.10763973887341316,0.13791341543156058,0.0003948211669921875
Synthetic EM,3,0.38750348797010103,0.3249536584870728,0.2789878182555883,0.3098878900271382,0.2886563048013809,0.43609152829276815,0.34540378252888454,0.3582110093042629,0.6693195993817121,0.45573161308889726,0.5773957324398413,0.724,7.78953211092882,0.404,0.014290145377478186,0.018309248764893926,1.171631097793579
Constraint Optimization,3,0.3439790310512114,0.2943409501730601,0.26032463392946753,0.28484725552054846,0.26695217346304234,0.38099513373434646,0.30947215394126587,0.31360316494217894,0.6931471805599454,0.47102932690694355,0.5991111826483281,0.856,11.76160510923934,0.118,0.012197659500570598,0.01562825123510608,0.00039386749267578125
MCMC Optimization,3,0.5552420816483563,0.3856747703034028,0.32833145251982837,0.3591323503672318,0.33744593662732686,0.6234597684544437,0.3902214057877247,0.41329515905586584,0.8161270184016273,0.4694820509171643,0.73101106433323,0.414,8.143500296171746,0.408,0.14265294405341614,0.18277408456843938,7.7366602420806885
Copula Optimization,3,0.3545816669185062,0.30044637958590675,0.2634632266339395,0.2893890533533584,0.270634491976029,0.39897004545963605,0.3220286615202636,0.33133585261775833,0.7193483358351382,0.47804341757484503,0.6268022861958834,0.662,6.715598400151984,0.496,0.011953757061546203,0.015315751235106072,27.80905294418335
LLM Baseline,3,0.35047312848648826,0.30798834432405287,0.26353400780790714,0.2987923371497358,0.2734020170452523,0.38746003669515267,0.32654501608916026,0.331019476567255,0.6755415922845691,0.4605708989566009,0.5783680395442786,0.804,5.87174227298663,0.53,0.057590958385608265,0.07378841543156059,44.09992694854736
Baseline MLE,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13130250734860197,0.0,0.0,0.96,0.0,1.0,0.12135213104528605,0.15548241790177275,0.009035110473632812
Random Guess,4,0.4104554300638346,0.3228884271945938,0.26662876535886026,0.3014777747966204,0.2775378334625624,0.3809892462600763,0.285237726057483,0.29485668611741206,0.4810409925893582,0.28301275356483363,0.3790202038795618,0.822,2.597321571443967,0.8,0.14221391966317223,0.1822115845684394,0.00040984153747558594
Synthetic EM,4,0.39017564320157394,0.32723626630872177,0.2805468113623312,0.31070245808895314,0.28979790909632186,0.43610081944376566,0.34416939359762894,0.35756526457007737,0.6441720779750705,0.44721823794247356,0.546571709623212,0.732,7.200991191705534,0.444,0.010165139175367346,0.013024084568439412,1.181251049041748
Constraint Optimization,4,0.3439790310512114,0.2943409501730601,0.26032463392946753,0.28484725552054846,0.26695217346304234,0.38099513373434646,0.30947215394126587,0.31360316494217894,0.6931471805599454,0.4695109505690301,0.5964322022519234,0.834,11.626508925835646,0.126,0.013417171695692546,0.01719075123510607,0.0004010200500488281
MCMC Optimization,4,0.34409596947145155,0.291089857643737,0.2326922045480187,0.28924520745181204,0.24157804375533706,0.38571004456439256,0.3044722205140078,0.3036838311084176,0.4879450803104121,0.3056535552237331,0.3862602387909089,0.822,2.597321571443967,0.8,0.17549847250870068,0.22485741790177272,7.835591793060303
Copula Optimization,4,0.34208595121639773,0.2999034816547997,0.26328458700861934,0.28889521800265416,0.2698664385913574,0.379503663130929,0.31489197097280797,0.321084894419269,0.6603767925799539,0.4559715646972094,0.5632354952205346,0.722,4.409621622263558,0.664,0.021157009094066537,0.02710741790177275,27.88158106803894
LLM Baseline,4,0.3270985565910123,0.28876766727103387,0.24901546120113263,0.27934807295444314,0.2556395153348999,0.36265045274021795,0.30537871244754633,0.31119995942381823,0.711523259944777,0.47304201949080754,0.6169580064797858,0.528,8.802068132737407,0.33,0.05224136488967331,0.06693424876489393,25.76137900352478
