Strategy,Seed,Avg_KL_Divergence,Avg_TVD,Avg_MAE,Avg_Hellinger,Avg_RMSE,Avg_Weighted_KL,Avg_Weighted_Hellinger,Avg_Weighted_TVD,Inf_LogLoss,Inf_Hellinger,Inf_KL,Inf_Accuracy,Dec_Regret,Dec_Acc,JSON_AvgAbsDiff,JSON_AvgTVD,Avg_Time_Sec
MCMC Optimization,1,0.3217757491883109,0.18227452218536364,0.18227452218536364,0.1538925280842077,0.18227452218536364,0.08879014526647726,0.10376606975699255,0.1340126462617896,0.514755944718907,0.049081631867946646,0.02958857833428252,0.772,0.04424908175274651,0.994,0.1492666666666667,0.1492666666666667,3.6538031101226807
Copula Optimization,1,0.058537956900956804,0.08062612726741203,0.08062612726741203,0.06573011070662957,0.08062612726741204,0.004186460667253953,0.010842264467997522,0.012437495776709415,0.49205577745617535,0.0188928430941003,0.006390653926532807,0.732,0.2702414412449038,0.69,0.011899999999999999,0.0119,11.873392820358276
Baseline MLE,2,0.001056634175420087,0.010136257418771217,0.010136257418771217,0.010197502079063803,0.010136257418771217,0.00011465671199526466,0.003331976937434798,0.003346388389954513,0.47413750671942767,0.003961266828932367,0.00010944373456129065,0.756,0.0004770324785052669,0.996,0.003099999999999997,0.003099999999999997,0.005737781524658203
Random Guess,2,1.0589179231724344,0.421606450946376,0.421606450946376,0.35337101086154105,0.421606450946376,0.1512516967183614,0.14471197282453854,0.19266564910978132,0.9908358207701845,0.23012801539309588,0.5724840765944212,0.654,2.224174581746699,0.534,0.5283333333333333,0.5283333333333334,0.0003750324249267578
Synthetic EM,2,0.043799293792598344,0.07156668280774947,0.07156668280774947,0.058800244646236476,0.07156668280774947,0.00408408754553182,0.017893922128704977,0.019227265617659955,0.5180762158553177,0.06483169801129036,0.051471185472377765,0.658,0.04448759799199914,0.992,0.05046666666666666,0.05046666666666667,0.27124667167663574
Constraint Optimization,2,0.3553761031086524,0.3797147327775627,0.3797147327775627,0.3169852560877753,0.3797147327775627,0.24711077643662327,0.25834869410328226,0.3342806820390618,0.6931471805599454,0.20414289249346995,0.2061974524560125,0.248,0.07899333773484617,0.988,0.2816166666666667,0.2816166666666666,0.0023479461669921875
Iterative Proportional Fitting,2,0.5318346996491609,0.3797147327775627,0.3797147327775627,0.31446551945745876,0.3797147327775627,0.024195252224085133,0.023449865112234243,0.02787454203906177,0.5080460149878135,0.06822756920046712,0.03696117959749995,0.752,0.07899333773484617,0.988,0.15751666666666667,0.15751666666666667,0.0005319118499755859
MCMC Optimization,2,0.3484365097232604,0.3196476717265594,0.3196476717265594,0.28268747146821926,0.31964767172655933,0.21703220409468185,0.2415351249638078,0.3093108880341592,1.1266624360355435,0.35430998101969885,0.6833570551741229,0.654,2.224174581746699,0.534,0.4541,0.4541,3.6064329147338867
Copula Optimization,2,0.015535405232779976,0.04522671195145999,0.04522671195145999,0.03964101569464391,0.04522671195146,0.002683137020394655,0.022159458447101085,0.023303867795173534,0.4767478553524052,0.03384177846563573,0.01607563724485886,0.756,0.0004770324785052669,0.996,0.009750000000000009,0.009750000000000007,11.752317905426025
Baseline MLE,3,0.00018379139420639473,0.0051550079538323695,0.0051550079538323695,0.006135972905069237,0.0051550079538323695,4.765271960356961e-05,0.00332440772971162,0.00349664094975077,0.48066392954277415,0.004574114288700395,0.0001242067957935471,0.778,0.0004770324785052669,0.996,0.0017749999999999867,0.0017749999999999867,0.005826711654663086
Random Guess,3,0.27808358682359485,0.30111323155942515,0.30111323155942515,0.26046424551403363,0.30111323155942515,0.1550575549284806,0.20132269920930002,0.2540340345143983,0.5472053709395716,0.12765126010235184,0.07219406055105339,0.778,0.0004770324785052669,0.996,0.2878083333333333,0.28780833333333333,0.0003838539123535156
Synthetic EM,3,0.05368557987691109,0.09157042405693339,0.09157042405693339,0.07487403017477655,0.09157042405693339,0.004327470479046885,0.018446940367289118,0.019925553960602072,0.5424185418743374,0.07589046333032419,0.061188320740480036,0.594,0.022482315235252202,0.994,0.04890833333333333,0.04890833333333333,0.07691407203674316
Constraint Optimization,3,0.3553761031086524,0.3797147327775627,0.3797147327775627,0.3169852560877753,0.3797147327775627,0.2471621257822917,0.2583756829545969,0.33430643063734283,0.6931471805599454,0.20908105591167891,0.21057154964924474,0.226,0.21226388382091085,0.972,0.2856416666666667,0.2856416666666667,0.0024008750915527344
Iterative Proportional Fitting,3,0.5312123552010362,0.37971473277756257,0.37971473277756257,0.31447441391946335,0.3797147327775627,0.02069973795732028,0.022392451146942667,0.026466310637342855,0.5206661377126381,0.07909723298596982,0.058759519567326106,0.774,0.21226388382091085,0.972,0.16639166666666663,0.1663916666666666,0.0005488395690917969
MCMC Optimization,3,0.2900723366577787,0.22292070236693926,0.22292070236693926,0.2198984260186491,0.22292070236693928,0.08215846086252714,0.11944183483931095,0.10221906356640564,0.5500260316814347,0.1162801827877331,0.07471680323462064,0.778,0.0004770324785052669,0.996,0.09250833333333335,0.09250833333333335,3.6921820640563965
Copula Optimization,3,0.030300677130717713,0.05992029146892583,0.05992029146892583,0.04869041526531559,0.05992029146892583,0.0018855608974179924,0.006899260975279662,0.0076399261619058585,0.47943830698520334,0.013735691059761997,0.002598047868074616,0.778,0.0004770324785052669,0.996,0.010908333333333325,0.010908333333333325,11.913907289505005
Baseline MLE,4,0.000317518781314995,0.0065558214019481855,0.0065558214019481855,0.006696406144555633,0.0065558214019481855,4.904014762327957e-05,0.002710457825820089,0.002933816479656348,0.47725295267007867,0.0029571904377875785,7.86764149522944e-05,0.744,0.0004770324785052669,0.996,0.002508333333333336,0.002508333333333336,0.005952119827270508
Random Guess,4,0.8483635002274504,0.5443366518966849,0.5443366518966849,0.43382790732030685,0.5443366518966849,0.8291324176444808,0.4495292516367909,0.5959738049592691,1.3054955646336803,0.3372338914949263,0.7345811919776493,0.402,5.132429473525392,0.518,0.4790083333333333,0.4790083333333334,0.0003600120544433594
Synthetic EM,4,0.6090491597843389,0.04647675842468684,0.04647675842468684,0.06668449536967681,0.04647675842468684,0.04343917207840562,0.010903430489975583,0.010170750434480392,0.6456259208228909,0.0722910784618812,0.08959800890631968,0.598,0.08849816350549301,0.988,0.04932499999999997,0.04932499999999997,0.1027679443359375
Constraint Optimization,4,0.3553761031086524,0.3797147327775627,0.3797147327775627,0.3169852560877753,0.3797147327775627,0.2471078421882994,0.2583471518832071,0.3342792106905885,0.6931471805599454,0.20438652197773563,0.20581005164071703,0.262,0.14025677311976356,0.982,0.2792083333333333,0.27920833333333334,0.002360105514526367
Iterative Proportional Fitting,4,0.5242901444191023,0.3797147327775627,0.3797147327775627,0.31456421744699065,0.3797147327775627,0.024392592506312587,0.028136008188042093,0.03295621069058855,0.5403373551694226,0.08227301561246296,0.048019647081345866,0.738,0.14025677311976356,0.982,0.16087499999999996,0.160875,0.0006282329559326172
MCMC Optimization,4,1.0268956934253044,0.6282510848428089,0.6282510848428089,0.497112664544303,0.6282510848428088,0.6941735359541765,0.40446330417630993,0.5313995601974415,1.1517982917741014,0.28778845401974684,0.5838565228773986,0.402,5.132429473525392,0.518,0.377475,0.37747500000000006,3.538224935531616
Copula Optimization,4,0.15764458932503153,0.13706931860813695,0.13706931860813695,0.11452666510196763,0.13706931860813695,0.012938368556310888,0.023013123706319437,0.025420784435739495,0.5033961508185131,0.0476990964990822,0.015864880972001026,0.736,0.08849816350549301,0.988,0.014175000000000007,0.014175000000000007,11.77294111251831
